0,1,2,3,4,5,6,7,8,9
13.0,8.0,0.0,-2.0,-6.0,-6.0,-5.0,0.0,-12.0,0.0
16.0,2.0,0.0,-2.0,-6.0,-2.0,-1.0,0.0,-7.0,-8.0
13.0,0.0,2.0,0.0,0.0,-8.0,-8.0,-10.0,-7.0,-8.0
10.0,2.0,2.0,-4.0,0.0,-4.0,-1.0,0.0,0.0,-8.0
13.0,0.0,4.0,0.0,-3.0,-4.0,-10.0,-18.0,-7.0,0.0
16.0,6.0,2.0,0.0,0.0,-2.0,0.0,-18.0,0.0,-8.0
7.0,0.0,3.0,-4.0,-3.0,-2.0,-20.0,-12.0,-7.0,-14.0
13.0,0.0,1.0,-2.0,0.0,-2.0,-8.0,-12.0,-21.0,-16.0
15.0,0.0,1.0,-4.0,-6.0,-2.0,0.0,-6.0,-7.0,-24.0
10.0,0.0,1.0,-4.0,-3.0,0.0,-10.0,-12.0,-7.0,-8.0
10.0,6.0,0.0,-8.0,-3.0,0.0,-5.0,-6.0,-14.0,-16.0
10.0,0.0,1.0,-2.0,0.0,-4.0,0.0,-6.0,-12.0,0.0
13.0,0.0,0.0,-4.0,-9.0,-6.0,0.0,-18.0,-5.0,-8.0
7.0,0.0,3.0,0.0,0.0,-4.0,-5.0,0.0,0.0,0.0
10.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0
13.0,0.0,0.0,-4.0,0.0,-4.0,-3.0,-8.0,0.0,-8.0
16.0,0.0,3.0,0.0,-6.0,-2.0,0.0,-16.0,-7.0,-8.0
7.0,0.0,2.0,0.0,0.0,0.0,-10.0,0.0,-5.0,-8.0
7.0,0.0,1.0,-2.0,0.0,0.0,-10.0,0.0,-12.0,-16.0
10.0,0.0,1.0,0.0,-3.0,-2.0,-10.0,0.0,0.0,-30.0
10.0,6.0,3.0,0.0,-9.0,-2.0,0.0,-16.0,-7.0,0.0
7.0,2.0,2.0,0.0,-6.0,-2.0,-5.0,-12.0,-7.0,-16.0
10.0,2.0,0.0,0.0,1.0,-2.0,-10.0,-6.0,0.0,0.0
6.0,2.0,0.0,-2.0,-3.0,-6.0,-5.0,-6.0,-7.0,-8.0
10.0,0.0,2.0,-4.0,0.0,-2.0,0.0,-2.0,-12.0,-8.0
7.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,-4.0,0.0,0.0,-10.0,-12.0,0.0,-8.0
10.0,2.0,2.0,0.0,-3.0,0.0,-8.0,-6.0,0.0,-14.0
10.0,0.0,1.0,-4.0,-4.0,-2.0,-5.0,-12.0,0.0,-8.0
10.0,0.0,1.0,2.0,0.0,-2.0,-8.0,0.0,-7.0,0.0
10.0,0.0,1.0,-2.0,0.0,0.0,0.0,-6.0,0.0,-16.0
13.0,0.0,3.0,-4.0,0.0,-2.0,-13.0,-6.0,-7.0,0.0
7.0,0.0,3.0,0.0,-3.0,0.0,-5.0,-12.0,-5.0,-8.0
7.0,0.0,2.0,0.0,0.0,-6.0,0.0,-10.0,-14.0,0.0
7.0,0.0,1.0,0.0,-3.0,-8.0,-5.0,0.0,0.0,0.0
7.0,0.0,0.0,-2.0,0.0,-4.0,-5.0,-4.0,-7.0,-16.0
16.0,0.0,2.0,0.0,-7.0,-2.0,0.0,-14.0,0.0,-6.0
10.0,0.0,2.0,-2.0,-6.0,0.0,-3.0,-16.0,0.0,0.0
13.0,0.0,1.0,0.0,-6.0,-4.0,0.0,-6.0,-12.0,0.0
13.0,0.0,1.0,0.0,-3.0,-6.0,0.0,0.0,-14.0,-8.0
10.0,0.0,1.0,-4.0,0.0,-2.0,0.0,-6.0,-7.0,-20.0
10.0,0.0,1.0,-4.0,0.0,0.0,0.0,-12.0,0.0,-8.0
7.0,0.0,1.0,0.0,-3.0,-2.0,0.0,-18.0,-7.0,-24.0
7.0,0.0,2.0,-2.0,-3.0,-2.0,0.0,-6.0,-14.0,0.0
10.0,0.0,0.0,0.0,-6.0,-2.0,-10.0,-6.0,0.0,-8.0
7.0,0.0,3.0,0.0,-6.0,-2.0,-3.0,-18.0,0.0,0.0
7.0,0.0,1.0,0.0,0.0,-2.0,-10.0,-4.0,0.0,-6.0
10.0,0.0,2.0,0.0,-3.0,0.0,0.0,0.0,-7.0,0.0
7.0,0.0,2.0,-4.0,-3.0,-2.0,-3.0,-6.0,0.0,-8.0
13.0,0.0,2.0,0.0,-3.0,0.0,0.0,-4.0,-14.0,0.0
7.0,0.0,1.0,-4.0,-3.0,0.0,0.0,0.0,-7.0,-24.0
16.0,0.0,0.0,-2.0,0.0,-2.0,-5.0,0.0,0.0,-24.0
7.0,0.0,0.0,-4.0,-3.0,0.0,-5.0,-12.0,-7.0,-8.0
10.0,0.0,1.0,-6.0,0.0,-2.0,-5.0,-12.0,-7.0,-8.0
7.0,0.0,1.0,-2.0,-5.0,0.0,-8.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,-6.0,0.0,-5.0,-4.0,-21.0,0.0
7.0,0.0,0.0,0.0,-3.0,0.0,-5.0,0.0,-7.0,-8.0
7.0,6.0,0.0,-2.0,-3.0,0.0,0.0,0.0,-7.0,0.0
13.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-7.0,-8.0
